groupName,groupID,subgroupID,year,log_scale_indicator,log_scale_indicator_sd,log_scale_indicator_lci,log_scale_indicator_uci,percent_diff,percent_diff_lci,percent_diff_uci
Birds of Prey: All,38,0,2020,0.3052,0.1702,-0.02384,0.6371,35.69,-2.356,89.1
Birds of Prey: All,38,0,2021,0.3043,0.1703,-0.0256,0.6359,35.57,-2.528,88.87
Birds of Prey: All,38,0,2022,0.3,0.1704,-0.03197,0.631,34.98,-3.147,87.94
Birds of Prey: Diurnal Birds of Prey,38,33,1970,0,0,0,0,0,0,0
Birds of Prey: Diurnal Birds of Prey,38,33,1971,0.004437,0.007372,-0.01021,0.02102,0.4447,-1.016,2.124
Birds of Prey: Diurnal Birds of Prey,38,33,1972,0.0104,0.01192,-0.01256,0.03598,1.046,-1.248,3.663
Birds of Prey: Diurnal Birds of Prey,38,33,1973,0.01896,0.0173,-0.01489,0.05441,1.914,-1.478,5.592
Birds of Prey: Diurnal Birds of Prey,38,33,1974,0.03011,0.02365,-0.01593,0.07759,3.057,-1.58,8.068
Birds of Prey: Diurnal Birds of Prey,38,33,1975,0.04393,0.03041,-0.01551,0.1046,4.491,-1.539,11.02
Birds of Prey: Diurnal Birds of Prey,38,33,1976,0.0598,0.03764,-0.0132,0.1344,6.162,-1.311,14.38
Birds of Prey: Diurnal Birds of Prey,38,33,1977,0.07712,0.04464,-0.01059,0.164,8.017,-1.054,17.82
Birds of Prey: Diurnal Birds of Prey,38,33,1978,0.0952,0.05112,-0.005433,0.1953,9.988,-0.5418,21.57
Birds of Prey: Diurnal Birds of Prey,38,33,1979,0.1141,0.05762,-4.488e-4,0.2275,12.08,-0.04487,25.54
Birds of Prey: Diurnal Birds of Prey,38,33,1980,0.1328,0.06452,0.003969,0.2598,14.21,0.3977,29.67
Birds of Prey: Diurnal Birds of Prey,38,33,1981,0.1518,0.07149,0.009535,0.2913,16.39,0.9581,33.82
Birds of Prey: Diurnal Birds of Prey,38,33,1982,0.1706,0.07833,0.01547,0.3208,18.6,1.559,37.83
Birds of Prey: Diurnal Birds of Prey,38,33,1983,0.1889,0.08472,0.02184,0.3538,20.79,2.208,42.44
Birds of Prey: Diurnal Birds of Prey,38,33,1984,0.207,0.09081,0.02774,0.3857,23,2.812,47.06
Birds of Prey: Diurnal Birds of Prey,38,33,1985,0.2245,0.09711,0.03175,0.4136,25.17,3.226,51.22
Birds of Prey: Diurnal Birds of Prey,38,33,1986,0.2416,0.1032,0.03911,0.4433,27.33,3.989,55.78
Birds of Prey: Diurnal Birds of Prey,38,33,1987,0.2591,0.1089,0.05021,0.4742,29.57,5.149,60.68
Birds of Prey: Diurnal Birds of Prey,38,33,1988,0.2755,0.1149,0.05326,0.5016,31.72,5.471,65.13
Birds of Prey: Diurnal Birds of Prey,38,33,1989,0.291,0.1205,0.05644,0.5275,33.77,5.806,69.46
Birds of Prey: Diurnal Birds of Prey,38,33,1990,0.3052,0.1258,0.05851,0.5541,35.69,6.026,74.03
Birds of Prey: Diurnal Birds of Prey,38,33,1991,0.3177,0.1312,0.06205,0.5752,37.4,6.401,77.75
Birds of Prey: Diurnal Birds of Prey,38,33,1992,0.3293,0.1361,0.06158,0.5969,39,6.352,81.65
Birds of Prey: Diurnal Birds of Prey,38,33,1993,0.3399,0.1412,0.06301,0.616,40.49,6.503,85.16
Birds of Prey: Diurnal Birds of Prey,38,33,1994,0.3488,0.146,0.06329,0.6325,41.74,6.534,88.23
Birds of Prey: Diurnal Birds of Prey,38,33,1995,0.3567,0.1496,0.06332,0.6499,42.87,6.536,91.54
Birds of Prey: Diurnal Birds of Prey,38,33,1996,0.3649,0.1529,0.06605,0.6647,44.04,6.828,94.38
Birds of Prey: Diurnal Birds of Prey,38,33,1997,0.3726,0.156,0.06475,0.6782,45.16,6.689,97.04
Birds of Prey: Diurnal Birds of Prey,38,33,1998,0.3799,0.1589,0.06694,0.6902,46.21,6.923,99.41
Birds of Prey: Diurnal Birds of Prey,38,33,1999,0.3875,0.1617,0.06811,0.7043,47.33,7.048,102.3
Birds of Prey: Diurnal Birds of Prey,38,33,2000,0.395,0.1639,0.06848,0.7177,48.44,7.087,105
Birds of Prey: Diurnal Birds of Prey,38,33,2001,0.4025,0.166,0.07257,0.7283,49.56,7.527,107.2
Birds of Prey: Diurnal Birds of Prey,38,33,2002,0.4098,0.1679,0.07843,0.7383,50.66,8.159,109.2
Birds of Prey: Diurnal Birds of Prey,38,33,2003,0.4174,0.1697,0.08206,0.7508,51.8,8.553,111.9
Birds of Prey: Diurnal Birds of Prey,38,33,2004,0.425,0.171,0.09031,0.7604,52.96,9.452,113.9
Birds of Prey: Diurnal Birds of Prey,38,33,2005,0.4324,0.1725,0.09432,0.7697,54.09,9.891,115.9
Birds of Prey: Diurnal Birds of Prey,38,33,2006,0.4396,0.1742,0.0984,0.7814,55.21,10.34,118.4
Birds of Prey: Diurnal Birds of Prey,38,33,2007,0.4462,0.1758,0.1004,0.7935,56.24,10.56,121.1
Birds of Prey: Diurnal Birds of Prey,38,33,2008,0.452,0.1769,0.1024,0.7998,57.14,10.78,122.5
Birds of Prey: Diurnal Birds of Prey,38,33,2009,0.4572,0.1784,0.1063,0.8066,57.97,11.21,124
Birds of Prey: Diurnal Birds of Prey,38,33,2010,0.4621,0.1794,0.1103,0.8129,58.74,11.66,125.4
Birds of Prey: Diurnal Birds of Prey,38,33,2011,0.4673,0.1809,0.1109,0.8217,59.57,11.73,127.4
Birds of Prey: Diurnal Birds of Prey,38,33,2012,0.4729,0.182,0.116,0.8281,60.47,12.3,128.9
Birds of Prey: Diurnal Birds of Prey,38,33,2013,0.478,0.1828,0.1182,0.8388,61.29,12.55,131.4
Birds of Prey: Diurnal Birds of Prey,38,33,2014,0.4834,0.1836,0.1226,0.8465,62.16,13.04,133.1
Birds of Prey: Diurnal Birds of Prey,38,33,2015,0.489,0.1845,0.1275,0.8511,63.07,13.6,134.2
Birds of Prey: Diurnal Birds of Prey,38,33,2016,0.4946,0.1854,0.1316,0.861,63.98,14.06,136.6
Birds of Prey: Diurnal Birds of Prey,38,33,2017,0.4995,0.1859,0.1335,0.8656,64.79,14.29,137.6
Birds of Prey: Diurnal Birds of Prey,38,33,2018,0.5031,0.1869,0.1362,0.8715,65.38,14.59,139
Birds of Prey: Diurnal Birds of Prey,38,33,2019,0.5043,0.1875,0.1354,0.8751,65.58,14.5,139.9
Birds of Prey: Diurnal Birds of Prey,38,33,2020,0.5031,0.1877,0.1357,0.875,65.39,14.53,139.9
Birds of Prey: Diurnal Birds of Prey,38,33,2021,0.5005,0.1879,0.132,0.8709,64.95,14.11,138.9
Birds of Prey: Diurnal Birds of Prey,38,33,2022,0.496,0.188,0.1263,0.8657,64.21,13.46,137.7
Birds of Prey: Owls,38,34,1970,0,0,0,0,0,0,0
Birds of Prey: Owls,38,34,1971,-0.00328,0.007916,-0.0198,0.01273,-0.3274,-1.961,1.282
Birds of Prey: Owls,38,34,1972,-0.006489,0.01133,-0.03004,0.01631,-0.6468,-2.959,1.644
Birds of Prey: Owls,38,34,1973,-0.009301,0.01432,-0.03842,0.01944,-0.9258,-3.769,1.963
Birds of Prey: Owls,38,34,1974,-0.01192,0.01819,-0.0487,0.02506,-1.185,-4.754,2.537
Birds of Prey: Owls,38,34,1975,-0.01461,0.02299,-0.06152,0.03159,-1.45,-5.967,3.21
Birds of Prey: Owls,38,34,1976,-0.01727,0.02878,-0.07502,0.04028,-1.712,-7.228,4.111
Birds of Prey: Owls,38,34,1977,-0.01989,0.03428,-0.08877,0.0479,-1.97,-8.494,4.907
Birds of Prey: Owls,38,34,1978,-0.02242,0.03987,-0.1028,0.05569,-2.217,-9.768,5.727
Birds of Prey: Owls,38,34,1979,-0.02509,0.04543,-0.1163,0.06432,-2.478,-10.98,6.643
Birds of Prey: Owls,38,34,1980,-0.02825,0.05121,-0.1313,0.07222,-2.786,-12.31,7.49
Birds of Prey: Owls,38,34,1981,-0.0315,0.05723,-0.1447,0.07969,-3.101,-13.48,8.295
Birds of Prey: Owls,38,34,1982,-0.03556,0.06344,-0.1622,0.08964,-3.494,-14.97,9.378
Birds of Prey: Owls,38,34,1983,-0.04051,0.07026,-0.1817,0.09624,-3.97,-16.61,10.1
Birds of Prey: Owls,38,34,1984,-0.04443,0.07741,-0.1989,0.1085,-4.346,-18.03,11.46
Birds of Prey: Owls,38,34,1985,-0.04905,0.0842,-0.2181,0.1134,-4.787,-19.6,12.01
Birds of Prey: Owls,38,34,1986,-0.05339,0.09151,-0.2363,0.1227,-5.199,-21.05,13.06
Birds of Prey: Owls,38,34,1987,-0.05724,0.0985,-0.2531,0.1315,-5.563,-22.36,14.06
Birds of Prey: Owls,38,34,1988,-0.06164,0.1053,-0.2706,0.1447,-5.978,-23.7,15.56
Birds of Prey: Owls,38,34,1989,-0.06587,0.1121,-0.2898,0.1536,-6.375,-25.16,16.61
Birds of Prey: Owls,38,34,1990,-0.07024,0.119,-0.3064,0.1633,-6.783,-26.39,17.74
Birds of Prey: Owls,38,34,1991,-0.0755,0.1247,-0.3251,0.1661,-7.272,-27.76,18.07
Birds of Prey: Owls,38,34,1992,-0.08025,0.1302,-0.3413,0.1724,-7.712,-28.91,18.82
Birds of Prey: Owls,38,34,1993,-0.08523,0.1346,-0.3537,0.1752,-8.17,-29.79,19.15
Birds of Prey: Owls,38,34,1994,-0.08933,0.1391,-0.3663,0.1795,-8.545,-30.67,19.67
Birds of Prey: Owls,38,34,1995,-0.09285,0.143,-0.3755,0.1851,-8.867,-31.31,20.34
Birds of Prey: Owls,38,34,1996,-0.09597,0.1462,-0.384,0.1872,-9.151,-31.89,20.59
Birds of Prey: Owls,38,34,1997,-0.09809,0.149,-0.39,0.1926,-9.343,-32.3,21.24
Birds of Prey: Owls,38,34,1998,-0.09941,0.151,-0.3934,0.1947,-9.462,-32.52,21.49
Birds of Prey: Owls,38,34,1999,-0.09937,0.1528,-0.3982,0.1993,-9.459,-32.85,22.05
Birds of Prey: Owls,38,34,2000,-0.0989,0.1546,-0.4016,0.2022,-9.417,-33.07,22.41
Birds of Prey: Owls,38,34,2001,-0.09795,0.1558,-0.402,0.205,-9.331,-33.1,22.75
Birds of Prey: Owls,38,34,2002,-0.09593,0.1569,-0.4031,0.2077,-9.147,-33.18,23.09
Birds of Prey: Owls,38,34,2003,-0.09323,0.1579,-0.4035,0.2146,-8.902,-33.2,23.94
Birds of Prey: Owls,38,34,2004,-0.08956,0.1589,-0.4003,0.2197,-8.567,-32.99,24.57
Birds of Prey: Owls,38,34,2005,-0.08511,0.1597,-0.3999,0.227,-8.159,-32.96,25.48
Birds of Prey: Owls,38,34,2006,-0.08026,0.1607,-0.3961,0.2321,-7.712,-32.7,26.13
Birds of Prey: Owls,38,34,2007,-0.07486,0.1614,-0.3931,0.2394,-7.213,-32.5,27.05
Birds of Prey: Owls,38,34,2008,-0.06909,0.1621,-0.3902,0.2459,-6.676,-32.31,27.88
Birds of Prey: Owls,38,34,2009,-0.06314,0.1627,-0.3858,0.2532,-6.119,-32.01,28.82
Birds of Prey: Owls,38,34,2010,-0.05699,0.1632,-0.3785,0.2611,-5.54,-31.51,29.83
Birds of Prey: Owls,38,34,2011,-0.05016,0.1638,-0.3741,0.2669,-4.892,-31.21,30.59
Birds of Prey: Owls,38,34,2012,-0.04298,0.1645,-0.3684,0.277,-4.207,-30.81,31.92
Birds of Prey: Owls,38,34,2013,-0.0357,0.165,-0.3632,0.287,-3.507,-30.45,33.24
Birds of Prey: Owls,38,34,2014,-0.02837,0.1654,-0.357,0.2955,-2.797,-30.02,34.38
Birds of Prey: Owls,38,34,2015,-0.02138,0.1658,-0.3506,0.3027,-2.115,-29.57,35.34
Birds of Prey: Owls,38,34,2016,-0.01472,0.166,-0.3434,0.311,-1.461,-29.07,36.48
Birds of Prey: Owls,38,34,2017,-0.008546,0.1663,-0.3391,0.3167,-0.851,-28.76,37.26
Birds of Prey: Owls,38,34,2018,-0.002976,0.1664,-0.3316,0.3215,-0.2972,-28.23,37.92
Birds of Prey: Owls,38,34,2019,0.002022,0.1666,-0.3274,0.3282,0.2024,-27.92,38.84
Birds of Prey: Owls,38,34,2020,0.006379,0.1667,-0.3227,0.3327,0.6399,-27.58,39.47
Birds of Prey: Owls,38,34,2021,0.01021,0.1669,-0.32,0.338,1.026,-27.38,40.21
Wetland Birds: All,36,0,1970,0,0,0,0,0,0,0
Wetland Birds: All,36,0,1971,0.00319,0.004975,-0.007008,0.01404,0.3196,-0.6984,1.414
Wetland Birds: All,36,0,1972,0.006983,0.009569,-0.01253,0.02717,0.7007,-1.245,2.754
Wetland Birds: All,36,0,1973,0.01176,0.01895,-0.02599,0.04978,1.183,-2.566,5.104
Wetland Birds: All,36,0,1974,0.01698,0.02947,-0.04074,0.07535,1.713,-3.992,7.826
Wetland Birds: All,36,0,1975,0.02136,0.04025,-0.05665,0.1006,2.159,-5.508,10.58
Wetland Birds: All,36,0,1976,0.02529,0.05129,-0.07585,0.1264,2.561,-7.304,13.48
Wetland Birds: All,36,0,1977,0.02923,0.06134,-0.09116,0.1494,2.967,-8.713,16.11
Wetland Birds: All,36,0,1978,0.03192,0.07099,-0.1083,0.1711,3.243,-10.27,18.66
Wetland Birds: All,36,0,1979,0.03378,0.07927,-0.1231,0.1891,3.436,-11.59,20.82
Wetland Birds: All,36,0,1980,0.03488,0.0875,-0.1379,0.2045,3.55,-12.88,22.69
Wetland Birds: All,36,0,1981,0.03609,0.09524,-0.1505,0.2221,3.675,-13.98,24.87
Wetland Birds: All,36,0,1982,0.03689,0.102,-0.1637,0.2355,3.758,-15.1,26.56
Wetland Birds: All,36,0,1983,0.03789,0.109,-0.1774,0.2545,3.862,-16.25,28.98
Wetland Birds: All,36,0,1984,0.03948,0.1144,-0.1852,0.2637,4.026,-16.91,30.18
Wetland Birds: All,36,0,1985,0.04152,0.1198,-0.1945,0.2732,4.239,-17.68,31.42
Wetland Birds: All,36,0,1986,0.0444,0.1241,-0.2008,0.2835,4.54,-18.2,32.78
Wetland Birds: All,36,0,1987,0.0479,0.1279,-0.2032,0.2976,4.906,-18.39,34.66
Wetland Birds: All,36,0,1988,0.05251,0.1314,-0.2052,0.3087,5.391,-18.55,36.17
Wetland Birds: All,36,0,1989,0.05741,0.135,-0.2063,0.3221,5.909,-18.64,38.01
Wetland Birds: All,36,0,1990,0.0627,0.1379,-0.208,0.3336,6.47,-18.78,39.59
Wetland Birds: All,36,0,1991,0.06853,0.1409,-0.2046,0.3454,7.093,-18.5,41.26
Wetland Birds: All,36,0,1992,0.0735,0.1435,-0.2049,0.3553,7.627,-18.52,42.66
Wetland Birds: All,36,0,1993,0.07934,0.1464,-0.2055,0.3659,8.257,-18.57,44.18
Wetland Birds: All,36,0,1994,0.08451,0.1489,-0.2063,0.3773,8.818,-18.64,45.84
Wetland Birds: All,36,0,1995,0.08955,0.1509,-0.2068,0.3862,9.369,-18.68,47.13
Wetland Birds: All,36,0,1996,0.09356,0.1528,-0.2037,0.3941,9.807,-18.43,48.31
Wetland Birds: All,36,0,1997,0.09687,0.1548,-0.2052,0.4038,10.17,-18.55,49.75
Wetland Birds: All,36,0,1998,0.09943,0.1565,-0.2074,0.4076,10.45,-18.73,50.32
Wetland Birds: All,36,0,1999,0.1012,0.1577,-0.2056,0.4125,10.65,-18.58,51.06
Wetland Birds: All,36,0,2000,0.1025,0.1588,-0.2065,0.4161,10.79,-18.66,51.6
Wetland Birds: All,36,0,2001,0.1038,0.1599,-0.2099,0.4202,10.93,-18.93,52.23
Wetland Birds: All,36,0,2002,0.1059,0.1606,-0.2077,0.4248,11.17,-18.75,52.92
Wetland Birds: All,36,0,2003,0.1093,0.1615,-0.2079,0.4284,11.55,-18.77,53.49
Wetland Birds: All,36,0,2004,0.1145,0.1624,-0.2034,0.437,12.13,-18.41,54.81
Wetland Birds: All,36,0,2005,0.121,0.1632,-0.1989,0.4476,12.87,-18.04,56.46
Wetland Birds: All,36,0,2006,0.1286,0.1643,-0.1919,0.4535,13.72,-17.46,57.38
Wetland Birds: All,36,0,2007,0.1369,0.1654,-0.185,0.4633,14.67,-16.89,58.92
Wetland Birds: All,36,0,2008,0.1456,0.1666,-0.1775,0.4747,15.68,-16.26,60.76
Wetland Birds: All,36,0,2009,0.1546,0.1678,-0.1689,0.4851,16.72,-15.54,62.44
Wetland Birds: All,36,0,2010,0.1636,0.1687,-0.1622,0.493,17.78,-14.97,63.73
Wetland Birds: All,36,0,2011,0.1731,0.1702,-0.1563,0.5076,18.9,-14.47,66.13
Wetland Birds: All,36,0,2012,0.1824,0.1716,-0.151,0.5188,20.01,-14.02,68
Wetland Birds: All,36,0,2013,0.1913,0.1731,-0.1472,0.5308,21.08,-13.69,70.03
Wetland Birds: All,36,0,2014,0.1989,0.1746,-0.1426,0.5424,22.01,-13.29,72.02
Wetland Birds: All,36,0,2015,0.2052,0.176,-0.1403,0.5508,22.78,-13.09,73.47
Wetland Birds: All,36,0,2016,0.2093,0.1772,-0.1371,0.5578,23.28,-12.81,74.68
Wetland Birds: All,36,0,2017,0.2115,0.1781,-0.1359,0.5604,23.55,-12.71,75.14
Wetland Birds: All,36,0,2018,0.2119,0.1788,-0.1368,0.5628,23.6,-12.79,75.55
Wetland Birds: All,36,0,2019,0.2109,0.1788,-0.1366,0.5612,23.48,-12.77,75.28
Wetland Birds: All,36,0,2020,0.2087,0.1788,-0.1384,0.5582,23.21,-12.92,74.75
Wetland Birds: All,36,0,2021,0.206,0.1788,-0.142,0.556,22.87,-13.24,74.37
Wetland Birds: All,36,0,2022,0.2017,0.1789,-0.1452,0.5524,22.35,-13.52,73.75
Wetland Birds: Wetland Waterfowl,36,45,1970,0,0,0,0,0,0,0
Wetland Birds: Wetland Waterfowl,36,45,1971,0.001275,0.006639,-0.01222,0.0153,0.1276,-1.215,1.542
Wetland Birds: Wetland Waterfowl,36,45,1972,0.003069,0.009662,-0.01641,0.02321,0.3074,-1.628,2.348
Wetland Birds: Wetland Waterfowl,36,45,1973,0.005557,0.01312,-0.0208,0.03293,0.5573,-2.058,3.348
Wetland Birds: Wetland Waterfowl,36,45,1974,0.00841,0.01926,-0.03046,0.04824,0.8446,-3,4.942
Wetland Birds: Wetland Waterfowl,36,45,1975,0.01192,0.03067,-0.04971,0.07367,1.199,-4.849,7.646
Wetland Birds: Wetland Waterfowl,36,45,1976,0.01598,0.04392,-0.07095,0.104,1.611,-6.849,10.96
Wetland Birds: Wetland Waterfowl,36,45,1977,0.01981,0.05634,-0.0902,0.1314,2.001,-8.625,14.04
Wetland Birds: Wetland Waterfowl,36,45,1978,0.02317,0.068,-0.1097,0.1573,2.344,-10.39,17.04
Wetland Birds: Wetland Waterfowl,36,45,1979,0.02716,0.07939,-0.1301,0.1826,2.753,-12.2,20.04
Wetland Birds: Wetland Waterfowl,36,45,1980,0.03073,0.09043,-0.149,0.2099,3.121,-13.84,23.35
Wetland Birds: Wetland Waterfowl,36,45,1981,0.03504,0.1011,-0.1636,0.2344,3.567,-15.09,26.41
Wetland Birds: Wetland Waterfowl,36,45,1982,0.03978,0.1113,-0.1799,0.2568,4.059,-16.47,29.27
Wetland Birds: Wetland Waterfowl,36,45,1983,0.04462,0.1202,-0.1923,0.2817,4.563,-17.49,32.53
Wetland Birds: Wetland Waterfowl,36,45,1984,0.05124,0.1283,-0.2016,0.3039,5.257,-18.26,35.52
Wetland Birds: Wetland Waterfowl,36,45,1985,0.0598,0.1351,-0.2068,0.3255,6.162,-18.68,38.47
Wetland Birds: Wetland Waterfowl,36,45,1986,0.07073,0.1409,-0.203,0.3473,7.33,-18.37,41.52
Wetland Birds: Wetland Waterfowl,36,45,1987,0.08373,0.1451,-0.1995,0.36870000000000003,8.733,-18.08,44.58
Wetland Birds: Wetland Waterfowl,36,45,1988,0.09941,0.1492,-0.1909,0.3905,10.45,-17.37,47.78
Wetland Birds: Wetland Waterfowl,36,45,1989,0.1164,0.1526,-0.182,0.4173,12.34,-16.64,51.78
Wetland Birds: Wetland Waterfowl,36,45,1990,0.1346,0.1552,-0.1649,0.4428,14.41,-15.2,55.7
Wetland Birds: Wetland Waterfowl,36,45,1991,0.1545,0.1573,-0.1514,0.4635,16.7,-14.05,58.96
Wetland Birds: Wetland Waterfowl,36,45,1992,0.1747,0.1592,-0.1336,0.4864,19.09,-12.51,62.65
Wetland Birds: Wetland Waterfowl,36,45,1993,0.195,0.1612,-0.1195,0.5131,21.53,-11.26,67.04
Wetland Birds: Wetland Waterfowl,36,45,1994,0.2147,0.1628,-0.1064,0.5375,23.95,-10.09,71.17
Wetland Birds: Wetland Waterfowl,36,45,1995,0.2332,0.1646,-0.08847,0.5566,26.27,-8.467,74.47
Wetland Birds: Wetland Waterfowl,36,45,1996,0.2499,0.166,-0.07577,0.5738,28.39,-7.297,77.5
Wetland Birds: Wetland Waterfowl,36,45,1997,0.2646,0.1674,-0.06319,0.592,30.29,-6.123,80.76
Wetland Birds: Wetland Waterfowl,36,45,1998,0.2762,0.1684,-0.05312,0.6038,31.81,-5.173,82.91
Wetland Birds: Wetland Waterfowl,36,45,1999,0.286,0.1692,-0.0478,0.6153,33.12,-4.668,85.01
Wetland Birds: Wetland Waterfowl,36,45,2000,0.2947,0.1705,-0.03895,0.6267,34.28,-3.82,87.13
Wetland Birds: Wetland Waterfowl,36,45,2001,0.3029,0.1714,-0.03208,0.6359,35.38,-3.157,88.87
Wetland Birds: Wetland Waterfowl,36,45,2002,0.312,0.1726,-0.02849,0.6499,36.62,-2.809,91.54
Wetland Birds: Wetland Waterfowl,36,45,2003,0.3235,0.1734,-0.01884,0.6632,38.19,-1.866,94.1
Wetland Birds: Wetland Waterfowl,36,45,2004,0.3377,0.1746,-0.007817,0.68,40.17,-0.7786,97.39
Wetland Birds: Wetland Waterfowl,36,45,2005,0.3548,0.1759,0.008445,0.6982,42.59,0.8481,101
Wetland Birds: Wetland Waterfowl,36,45,2006,0.3736,0.1772,0.02605,0.7195,45.29,2.639,105.3
Wetland Birds: Wetland Waterfowl,36,45,2007,0.3935,0.1788,0.04205,0.7427,48.21,4.294,110.2
Wetland Birds: Wetland Waterfowl,36,45,2008,0.4144,0.1804,0.06019,0.7666,51.34,6.204,115.2
Wetland Birds: Wetland Waterfowl,36,45,2009,0.4359,0.182,0.07723,0.7896,54.63,8.029,120.2
Wetland Birds: Wetland Waterfowl,36,45,2010,0.4582,0.1838,0.09784,0.8135,58.13,10.28,125.6
Wetland Birds: Wetland Waterfowl,36,45,2011,0.481,0.1855,0.1183,0.8416,61.77,12.55,132
Wetland Birds: Wetland Waterfowl,36,45,2012,0.5034,0.187,0.1344,0.8629,65.44,14.38,137
Wetland Birds: Wetland Waterfowl,36,45,2013,0.5244,0.1888,0.152,0.8891,68.94,16.42,143.3
Wetland Birds: Wetland Waterfowl,36,45,2014,0.5425,0.1903,0.169,0.9094,72.03,18.41,148.3
Wetland Birds: Wetland Waterfowl,36,45,2015,0.5575,0.1919,0.1828,0.9301,74.63,20.06,153.5
Wetland Birds: Wetland Waterfowl,36,45,2016,0.5686,0.1937,0.1895,0.9432,76.59,20.87,156.8
Wetland Birds: Wetland Waterfowl,36,45,2017,0.5756,0.195,0.193,0.9537,77.82,21.29,159.5
Wetland Birds: Wetland Waterfowl,36,45,2018,0.5793,0.196,0.1948,0.9588,78.48,21.51,160.9
Wetland Birds: Wetland Waterfowl,36,45,2019,0.5807,0.1963,0.1964,0.9602,78.73,21.7,161.2
Wetland Birds: Wetland Waterfowl,36,45,2020,0.5805,0.1965,0.1956,0.9617,78.7,21.61,161.6
Wetland Birds: Wetland Waterfowl,36,45,2021,0.5795,0.1967,0.1941,0.9624,78.51,21.42,161.8
Wetland Birds: Wetland Waterfowl,36,45,2022,0.5742,0.197,0.1896,0.9563,77.56,20.87,160.2
Wetland Birds: Other Wetland Birds,36,46,1970,0,0,0,0,0,0,0
Wetland Birds: Other Wetland Birds,36,46,1971,0.004683,0.007367,-0.01111,0.0204,0.4694,-1.105,2.061
Wetland Birds: Other Wetland Birds,36,46,1972,0.009868,0.01371,-0.01819,0.03837,0.9917,-1.803,3.912
Wetland Birds: Other Wetland Birds,36,46,1973,0.01597,0.0249,-0.03338,0.06697,1.61,-3.283,6.926
Wetland Birds: Other Wetland Birds,36,46,1974,0.02178,0.03582,-0.04936,0.09317,2.202,-4.816,9.765
Wetland Birds: Other Wetland Birds,36,46,1975,0.02708,0.04672,-0.06518,0.1188,2.745,-6.31,12.62
Wetland Birds: Other Wetland Birds,36,46,1976,0.03173,0.05753,-0.08176,0.144,3.224,-7.85,15.49
Wetland Birds: Other Wetland Birds,36,46,1977,0.03523,0.06664,-0.09705,0.1669,3.586,-9.249,18.16
Wetland Birds: Other Wetland Birds,36,46,1978,0.0375,0.07504,-0.1128,0.186,3.822,-10.67,20.44
Wetland Birds: Other Wetland Birds,36,46,1979,0.03887,0.08279,-0.1252,0.2027,3.964,-11.76,22.48
Wetland Birds: Other Wetland Birds,36,46,1980,0.03932,0.0899,-0.1375,0.2162,4.011,-12.84,24.13
Wetland Birds: Other Wetland Birds,36,46,1981,0.03874,0.09691,-0.1518,0.2295,3.95,-14.09,25.8
Wetland Birds: Other Wetland Birds,36,46,1982,0.03845,0.1027,-0.1628,0.2395,3.92,-15.02,27.06
Wetland Birds: Other Wetland Birds,36,46,1983,0.03788,0.1084,-0.1753,0.2493,3.86,-16.08,28.32
Wetland Birds: Other Wetland Birds,36,46,1984,0.0363,0.1133,-0.1864,0.2569,3.696,-17.01,29.3
Wetland Birds: Other Wetland Birds,36,46,1985,0.03571,0.1178,-0.1961,0.268,3.635,-17.81,30.73
Wetland Birds: Other Wetland Birds,36,46,1986,0.03404,0.1217,-0.2061,0.2709,3.462,-18.63,31.12
Wetland Birds: Other Wetland Birds,36,46,1987,0.03277,0.1247,-0.2112,0.2772,3.331,-19.04,31.94
Wetland Birds: Other Wetland Birds,36,46,1988,0.03118,0.1278,-0.221,0.282,3.167,-19.83,32.57
Wetland Birds: Other Wetland Birds,36,46,1989,0.02987,0.1306,-0.2277,0.2884,3.032,-20.36,33.43
Wetland Birds: Other Wetland Birds,36,46,1990,0.02783,0.1328,-0.2313,0.2887,2.822,-20.65,33.46
Wetland Birds: Other Wetland Birds,36,46,1991,0.02586,0.1353,-0.2396,0.2938,2.619,-21.31,34.15
Wetland Birds: Other Wetland Birds,36,46,1992,0.02407,0.1378,-0.2458,0.2947,2.436,-21.79,34.27
Wetland Birds: Other Wetland Birds,36,46,1993,0.02216,0.1401,-0.2497,0.2957,2.241,-22.1,34.4
Wetland Birds: Other Wetland Birds,36,46,1994,0.02024,0.1424,-0.2595,0.3001,2.045,-22.85,35
Wetland Birds: Other Wetland Birds,36,46,1995,0.01841,0.1445,-0.2687,0.3011,1.858,-23.56,35.13
Wetland Birds: Other Wetland Birds,36,46,1996,0.01631,0.1464,-0.2728,0.3046,1.644,-23.88,35.61
Wetland Birds: Other Wetland Birds,36,46,1997,0.01428,0.1483,-0.2781,0.3069,1.438,-24.28,35.92
Wetland Birds: Other Wetland Birds,36,46,1998,0.01254,0.1495,-0.2812,0.3084,1.262,-24.52,36.12
Wetland Birds: Other Wetland Birds,36,46,1999,0.01037,0.1503,-0.2836,0.3058,1.043,-24.7,35.77
Wetland Birds: Other Wetland Birds,36,46,2000,0.008154,0.1514,-0.2893,0.3086,0.8188,-25.12,36.15
Wetland Birds: Other Wetland Birds,36,46,2001,0.006063,0.1524,-0.2947,0.3084,0.6081,-25.52,36.13
Wetland Birds: Other Wetland Birds,36,46,2002,0.004558,0.1536,-0.297,0.3098,0.4568,-25.7,36.31
Wetland Birds: Other Wetland Birds,36,46,2003,0.004149,0.1545,-0.3007,0.3103,0.4157,-25.97,36.38
