groupName,groupID,year,log_scale_indicator,log_scale_indicator_sd,log_scale_indicator_lci,log_scale_indicator_uci,percent_diff,percent_diff_lci,percent_diff_uci,q5,q10,q20,q25,q75,q80,q90,q95,p_decrease,p_increase,plotting_name
Wetland Birds: Wetland Waterfowl,36,1971,0.001606,0.006543,-0.01149,0.01568,0.1607,-1.142,1.581,-0.008044533000000001,-0.0052055059999999995,-0.00259055,-0.00169484,0.00471744,0.0056561879999999995,0.008603909000000003,0.012054459999999998,0.37525,0.62475,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1972,0.003519,0.009408,-0.01501,0.02331,0.3525,-1.49,2.358,-0.011190605,-0.007053042999999999,-0.003094217999999998,-0.0017148875,0.0085719875,0.009996576,0.014286890000000002,0.018899309999999992,0.322625,0.677375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1973,0.00609,0.0127,-0.01899,0.03286,0.6109,-1.881,3.341,-0.013417285000000001,-0.008305223999999998,-0.0030344519999999995,-0.0011354375000000002,0.01314075,0.0150469,0.02113787,0.02683733499999998,0.28675,0.71325,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1974,0.00924,0.019,-0.0286,0.04875,0.9283,-2.82,4.995,-0.020703205,-0.01275446,-0.004352224,-0.0016281425000000001,0.019853575,0.023076300000000008,0.03237032000000001,0.0406483,0.2838125,0.7161875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1975,0.01294,0.03047,-0.04718,0.07576,1.302,-4.609,7.87,-0.03626543,-0.02424336,-0.010947,-0.005928085,0.031591900000000006,0.03646908,0.05020378,0.06311280999999998,0.3228125,0.6771875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1976,0.01695,0.04379,-0.06964,0.105,1.709,-6.727,11.08,-0.05422563,-0.03759749,-0.01799394,-0.011164124999999999,0.045301725,0.05242494,0.07125697,0.08880467499999994,0.345875,0.654125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1977,0.02091,0.05619,-0.09053,0.1321,2.113,-8.656,14.12,-0.071280845,-0.049303909999999986,-0.02484823999999998,-0.015788225000000003,0.057572975,0.06709014,0.09282803000000002,0.11246629999999999,0.352625,0.647375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1978,0.02435,0.06787,-0.1088,0.159,2.465,-10.31,17.23,-0.08663459000000001,-0.060966780000000005,-0.031518580000000004,-0.02062475,0.069286325,0.0804649,0.1101403,0.13591730000000002,0.3579375,0.6420625,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1979,0.026950000000000002,0.07928,-0.1313,0.1838,2.731,-12.3,20.18,-0.10335359999999999,-0.07262261,-0.037864880000000004,-0.02590795,0.079480675,0.09207276,0.12677410000000003,0.15749749999999998,0.3656875,0.6343125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1980,0.0303,0.09042,-0.1471,0.206,3.076,-13.68,22.88,-0.1189674,-0.08432073999999999,-0.04542356,-0.029742200000000003,0.090649725,0.10571300000000002,0.1451509,0.17751489999999998,0.36575,0.63425,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1981,0.03368,0.1014,-0.1672,0.2313,3.426,-15.4,26.03,-0.13284569999999998,-0.09624348,-0.051078359999999996,-0.032401725,0.10196624999999998,0.11792500000000003,0.1609503,0.19782734999999993,0.364125,0.635875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1982,0.03751,0.1113,-0.1855,0.2529,3.823,-16.93,28.77,-0.14601775,-0.10555300000000001,-0.054421420000000005,-0.03544245,0.112673,0.13021000000000008,0.17659629999999998,0.21909969999999993,0.3638125,0.6361875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1983,0.04244,0.1205,-0.1977,0.2745,4.335,-17.94,31.59,-0.1571309,-0.1111594,-0.058380079999999994,-0.037752125,0.124212,0.1436964,0.19451810000000003,0.23681324999999984,0.3606875,0.6393125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1984,0.04895,0.1284,-0.2085,0.2949,5.017,-18.82,34.3,-0.1651663,-0.1158348,-0.05640187999999999,-0.035744875,0.13485149999999999,0.1549646,0.21188070000000003,0.2577091499999999,0.3478125,0.6521875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1985,0.05679,0.1351,-0.2109,0.3181,5.843,-19.01,37.45,-0.16636965000000004,-0.114789,-0.05616668,-0.03317215,0.147451,0.17014920000000006,0.2281171,0.2764317499999999,0.3359375,0.6640625,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1986,0.06749,0.1412,-0.2155,0.3383,6.982,-19.39,40.25,-0.16504415,-0.11243899999999998,-0.0504678,-0.02741325,0.162764,0.1867792,0.24797249999999998,0.2965682,0.31475,0.68525,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1987,0.07983,0.1462,-0.2085,0.3609,8.311,-18.82,43.46,-0.1612179,-0.10691679999999999,-0.04240593999999999,-0.01825245,0.17849425000000002,0.20302580000000003,0.26593880000000003,0.31708329999999996,0.29175,0.70825,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1988,0.09465,0.1501,-0.2024,0.3822,9.927,-18.33,46.55,-0.152375,-0.09714672999999999,-0.03190145999999999,-0.0071616275,0.19641225,0.22148480000000004,0.28648690000000004,0.33850539999999996,0.2668125,0.7331875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1989,0.1111,0.1533,-0.1909,0.4055,11.76,-17.38,50,-0.13952909999999996,-0.08590578,-0.018560619999999996,0.0070141349999999995,0.21507400000000002,0.23996560000000006,0.3074676,0.3601802999999999,0.2355625,0.7644375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1990,0.1296,0.1559,-0.1775,0.4293,13.83,-16.27,53.62,-0.12693944999999998,-0.07001114,-0.002344941999999989,0.02498415,0.23443625,0.26126760000000004,0.32958280000000006,0.3842173,0.2035625,0.7964375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1991,0.1488,0.1587,-0.1626,0.4548,16.05,-15.01,57.59,-0.11086235,-0.05451366999999999,0.014660660000000016,0.042243675,0.25602699999999995,0.2836226,0.3516073,0.40887384999999993,0.175125,0.824875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1992,0.1688,0.1609,-0.1466,0.4801,18.39,-13.63,61.63,-0.09380442,-0.03830818,0.03338090000000001,0.060501150000000004,0.27731175,0.303589,0.3744874,0.43067089999999975,0.1474375,0.8525625,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1993,0.1885,0.1626,-0.13,0.5043,20.74,-12.19,65.58,-0.07555521999999999,-0.019166089999999993,0.05115612000000002,0.0786193,0.29722725,0.32531360000000004,0.3972453,0.4536104999999998,0.1243125,0.8756875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1994,0.2077,0.1643,-0.1149,0.5269,23.09,-10.85,69.36,-0.06074739,-0.0024568989999999933,0.06758038000000001,0.09571895,0.318612,0.3466798,0.41717170000000003,0.47466299999999995,0.102,0.898,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1995,0.226,0.1663,-0.1013,0.5464,25.36,-9.633,72.7,-0.04526164499999999,0.01425521,0.08431941999999999,0.113453,0.33789625,0.3659304,0.43781590000000004,0.49614329999999995,0.0855,0.9145,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1996,0.2425,0.1674,-0.08952,0.567,27.44,-8.563,76.3,-0.03019907999999998,0.028966150000000027,0.09994962000000002,0.12884774999999998,0.35533725,0.38384419999999997,0.45658529999999997,0.51389355,0.0711875,0.9288125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1997,0.2564,0.1688,-0.07744,0.5839,29.23,-7.452,79.31,-0.019143495,0.04129446000000002,0.11256660000000002,0.14280825,0.37065375,0.3986228,0.4730128,0.53225405,0.0620625,0.9379375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1998,0.2681,0.1696,-0.06724,0.5991,30.74,-6.503,82.04,-0.007657874499999975,0.051112330000000004,0.1236344,0.15301375,0.38211125,0.4105216000000001,0.4859931,0.54459955,0.05525,0.94475,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,1999,0.2768,0.1707,-0.05873,0.6084,31.89,-5.704,83.74,-0.002452620999999996,0.05828709000000001,0.13152540000000001,0.16100125,0.3923035,0.4206162000000001,0.4958142,0.5545133999999999,0.0518125,0.9481875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2000,0.2845,0.1718,-0.05519,0.6176,32.91,-5.37,85.45,0.003981610500000011,0.06507647,0.1393046,0.168385,0.39998075000000005,0.4293254,0.5046181000000001,0.565091,0.048,0.952,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2001,0.292,0.1728,-0.04971,0.6286,33.9,-4.85,87.49,0.009822963500000002,0.07050244000000001,0.14493,0.1754115,0.40798575,0.43724080000000004,0.512814,0.5749989999999999,0.0446875,0.9553125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2002,0.3005,0.1738,-0.0434,0.6371,35.05,-4.248,89.1,0.015596440000000003,0.07755218,0.1534686,0.18321925,0.41797949999999995,0.44665360000000004,0.5238007,0.5859753,0.0409375,0.9590625,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2003,0.3111,0.175,-0.03359,0.6513,36.49,-3.303,91.81,0.023975935000000007,0.0871857,0.16233599999999998,0.192963,0.42845300000000003,0.4585658,0.5356120999999999,0.5987996499999998,0.037875,0.962125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2004,0.3245,0.1761,-0.02445,0.666,38.33,-2.415,94.65,0.035694369999999996,0.09926728,0.1763864,0.20635175000000003,0.4430715,0.4720422000000001,0.5518718000000001,0.6141647999999998,0.032875,0.967125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2005,0.3408,0.1772,-0.005809,0.6833,40.6,-0.5792,98.03,0.051293065000000006,0.11400670000000002,0.190118,0.22130675,0.46009975000000003,0.48962980000000006,0.5700909999999999,0.63097275,0.027375,0.972625,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2006,0.3587,0.1785,0.004255,0.7036,43.15,0.4264,102.1,0.06471671000000001,0.1304842,0.2074676,0.23888299999999998,0.47869649999999997,0.5084224,0.5897193000000001,0.64985825,0.0228125,0.9771875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2007,0.378,0.1801,0.02339,0.7273,45.93,2.366,106.9,0.081815305,0.1478998,0.225862,0.25669125,0.4989375,0.5290534,0.6115871,0.6733345999999999,0.0185625,0.9814375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2008,0.3974,0.1814,0.0417,0.7502,48.79,4.258,111.7,0.09992393000000001,0.16518080000000002,0.2453684,0.2747825,0.5194755,0.5502376000000001,0.6330990000000001,0.6943153000000001,0.0148125,0.9851875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2009,0.4181,0.1828,0.05876,0.7712,51.91,6.052,116.2,0.11699475000000001,0.1826433,0.2644566,0.295495,0.5412695,0.5717914000000001,0.6543826,0.7164701,0.0120625,0.9879375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2010,0.4394,0.1844,0.07824,0.795,55.18,8.138,121.5,0.13528165,0.20253720000000003,0.2847192,0.31557775000000005,0.56362025,0.5943111999999999,0.6799841000000001,0.7421160499999997,0.009125,0.990875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2011,0.4621,0.1859,0.09845,0.8246,58.74,10.35,128.1,0.15487685,0.2220784,0.3065954,0.3385415,0.5872945,0.617478,0.7022940000000001,0.7684116999999999,0.006625,0.993375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2012,0.4839,0.1877,0.116,0.8488,62.24,12.3,133.7,0.17411905,0.242699,0.3265606,0.35865949999999996,0.609459,0.6401478,0.7274140000000001,0.7942479499999999,0.00475,0.99525,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2013,0.5043,0.1897,0.1323,0.8746,65.58,14.14,139.8,0.1913532,0.2592284,0.3468102,0.3769239999999999,0.63178075,0.6631398000000001,0.7476349,0.8148776,0.0039375,0.9960625,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2014,0.5222,0.1914,0.1437,0.8958,68.58,15.45,144.9,0.2063012,0.2748019,0.36253979999999997,0.39450350000000006,0.64922375,0.6831076,0.7675089,0.8330116999999999,0.003125,0.996875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2015,0.5363,0.1931,0.1552,0.9153,70.97,16.79,149.8,0.21740120000000002,0.2860998,0.37518660000000004,0.408118,0.664558,0.6974088,0.7835514,0.8512506999999998,0.0025625,0.9974375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2016,0.5468,0.1946,0.1607,0.9293,72.77,17.44,153.3,0.22561405,0.2963144,0.384236,0.41827725000000004,0.67669525,0.7086574000000001,0.7957340000000002,0.8673429999999999,0.0025625,0.9974375,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2017,0.5533,0.1963,0.1666,0.936,73.89,18.13,155,0.22526325000000003,0.2993941,0.3899176000000001,0.42355325,0.6848535,0.7163936000000001,0.8049491,0.874674,0.002,0.998,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2018,0.5565,0.1974,0.167,0.9423,74.45,18.18,156.6,0.2266757,0.30300629999999995,0.3917264,0.425115,0.6877107499999999,0.7211474000000001,0.809537,0.88191395,0.0021875,0.9978125,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2019,0.5575,0.1977,0.167,0.9427,74.63,18.18,156.7,0.2280455,0.303115,0.3925574,0.42510625,0.68896175,0.7228818,0.8116766,0.8853434499999999,0.0023125,0.9976875,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2020,0.557,0.198,0.1663,0.9429,74.54,18.09,156.7,0.22665435000000003,0.3019516,0.39176940000000005,0.42445649999999996,0.6893205,0.722296,0.8112695000000001,0.8829297,0.00225,0.99775,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2021,0.5556,0.1981,0.1656,0.9408,74.3,18.01,156.2,0.22509705000000002,0.30113860000000003,0.3909604,0.42303650000000004,0.68807375,0.7212506000000001,0.8100036,0.8823009999999999,0.002375,0.997625,Wetland Waterfowl
Wetland Birds: Wetland Waterfowl,36,2022,0.5501,0.1985,0.1586,0.9381,73.34,17.19,155.5,0.2191786,0.2953841,0.3845826,0.4167355,0.68196775,0.716665,0.8045854,0.8771414499999999,0.0025625,0.9974375,Wetland Waterfowl
Wetland Birds: Other Wetland Birds,36,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1971,0.004847,0.007223,-0.01028,0.02046,0.4859,-1.022,2.067,-0.006446795,-0.0027353029999999997,4.778116000000005e-4,0.0014652275,0.008102149999999999,0.009058828000000001,0.012588710000000003,0.016444729999999984,0.1795,0.8205,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1972,0.01015,0.01369,-0.01766,0.03787,1.02,-1.751,3.859,-0.012046584999999999,-0.006330689,1.1064960000000014e-4,0.00226729,0.018058775,0.02027844,0.026750210000000003,0.03256532,0.1974375,0.8025625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1973,0.01573,0.02462,-0.03314,0.06492,1.586,-3.259,6.708,-0.02451598,-0.01501142,-0.004104597999999999,-1.335905e-4,0.03154545,0.03560652,0.046317580000000004,0.05549382,0.251625,0.748375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1974,0.02173,0.03593,-0.04772,0.09286,2.196,-4.66,9.731,-0.03665211,-0.023684359999999998,-0.0076721919999999996,-0.0017432575,0.0451069,0.05082444,0.0671675,0.080805115,0.267625,0.732375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1975,0.02717,0.047,-0.06557,0.121,2.754,-6.347,12.87,-0.04984299,-0.03175949,-0.011461539999999997,-0.003976179999999999,0.058099,0.06581998,0.08695317000000002,0.10443594999999997,0.2810625,0.7189375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1976,0.03165,0.05747,-0.08196,0.1446,3.216,-7.869,15.56,-0.06332922499999999,-0.042217939999999995,-0.016137079999999998,-0.006319415,0.070168375,0.07951280000000001,0.10428319999999999,0.12591424999999998,0.286125,0.713875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1977,0.03505,0.06718,-0.09757,0.1678,3.568,-9.296,18.26,-0.0760054,-0.05147365,-0.02050395999999999,-0.009653157499999999,0.079886725,0.09038434000000001,0.120455,0.14506315,0.2989375,0.7010625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1978,0.03736,0.07568,-0.1121,0.1854,3.807,-10.6,20.37,-0.08665701499999999,-0.06007812,-0.026491740000000003,-0.013612875,0.087905575,0.10086120000000001,0.13327390000000003,0.16079369999999998,0.307625,0.692375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1979,0.03854,0.08319,-0.128,0.1999,3.929,-12.01,22.13,-0.098676625,-0.06861980999999999,-0.03033946,-0.017048625,0.094318375,0.10865360000000004,0.1446674,0.17582309999999998,0.315875,0.684125,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1980,0.03892,0.09049,-0.1391,0.2152,3.968,-12.99,24.02,-0.1111558,-0.07611399,-0.03715623999999999,-0.021885,0.10011025,0.115263,0.1545792,0.18657369999999995,0.329125,0.670875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1981,0.03896,0.09716,-0.152,0.2272,3.973,-14.1,25.51,-0.12129825,-0.08386405,-0.04259067999999999,-0.026226924999999998,0.10516149999999999,0.12122840000000001,0.1628978,0.19807914999999998,0.3420625,0.6579375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1982,0.03901,0.1033,-0.1633,0.2415,3.978,-15.07,27.31,-0.1313742,-0.09194532999999999,-0.04743306,-0.030789775000000002,0.1081785,0.12596180000000004,0.171372,0.20939215,0.3495625,0.6504375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1983,0.0382,0.1082,-0.1722,0.2503,3.894,-15.82,28.45,-0.1403074,-0.1005683,-0.052357079999999986,-0.034485375,0.1110225,0.12956880000000004,0.1771036,0.2159851,0.363625,0.636375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1984,0.03714,0.1127,-0.1856,0.2592,3.784,-16.94,29.59,-0.1483411,-0.10783580000000001,-0.058143999999999994,-0.0388425,0.11344975,0.13256820000000002,0.18084050000000002,0.22271749999999993,0.37125,0.62875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1985,0.03536,0.1169,-0.193,0.2669,3.6,-17.56,30.59,-0.15660535,-0.11419,-0.06446611999999999,-0.043365400000000005,0.11364099999999999,0.1326848,0.18429470000000003,0.22807714999999995,0.37925,0.62075,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1986,0.0345,0.121,-0.202,0.2739,3.511,-18.29,31.51,-0.16422145,-0.12129329999999999,-0.06872628,-0.047919525000000004,0.11517225,0.1348184,0.1899622,0.2340374999999999,0.3870625,0.6129375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1987,0.03292,0.1246,-0.2104,0.2805,3.347,-18.98,32.38,-0.1733026,-0.1282016,-0.0721878,-0.05119005,0.11640575,0.13644620000000002,0.19250790000000004,0.23926639999999993,0.3930625,0.6069375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1988,0.03158,0.1276,-0.2173,0.2833,3.208,-19.53,32.75,-0.18085895,-0.1326652,-0.07656046,-0.053931299999999995,0.116366,0.13737080000000002,0.19471660000000002,0.24545839999999988,0.4014375,0.5985625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1989,0.03,0.1302,-0.2243,0.2886,3.045,-20.09,33.46,-0.18303105,-0.1369151,-0.07948729999999998,-0.058304575000000004,0.11681849999999999,0.13813260000000008,0.1954831,0.24630179999999996,0.40725,0.59275,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1990,0.02816,0.1326,-0.2318,0.2899,2.856,-20.69,33.62,-0.1911588,-0.14281529999999998,-0.08312618,-0.06032905,0.1165495,0.13871140000000004,0.1978529,0.2474446,0.4128125,0.5871875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1991,0.02655,0.1354,-0.2373,0.2939,2.691,-21.12,34.17,-0.19653559999999998,-0.1479619,-0.08786044,-0.0639122,0.11646325,0.1383252,0.1999998,0.25000445,0.4205625,0.5794375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1992,0.02483,0.1379,-0.2425,0.2966,2.514,-21.53,34.53,-0.20372605000000002,-0.15364719999999998,-0.09101382,-0.06664687500000001,0.11642725000000001,0.1403974,0.2029937,0.25305605,0.430375,0.569625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1993,0.02296,0.1403,-0.2491,0.302,2.323,-22.05,35.26,-0.2089508,-0.1575393,-0.09559148,-0.07175485000000001,0.11642475000000001,0.1407902000000001,0.2039125,0.25455105,0.432375,0.567625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1994,0.02111,0.1427,-0.2575,0.3031,2.134,-22.71,35.41,-0.2131219,-0.1625131,-0.09842018,-0.074639425,0.11559175,0.13983240000000005,0.2048623,0.25850934999999997,0.4401875,0.5598125,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1995,0.01925,0.1449,-0.264,0.307,1.944,-23.2,35.93,-0.21821849999999998,-0.16702999999999998,-0.10316759999999998,-0.07736875,0.11535375,0.13935160000000005,0.2056483,0.26194704999999996,0.447625,0.552375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1996,0.01702,0.1469,-0.2677,0.3092,1.716,-23.49,36.24,-0.22489445,-0.17187829999999998,-0.10582960000000001,-0.08084315,0.1152435,0.1400982,0.20651049999999999,0.26224459999999994,0.4581875,0.5418125,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1997,0.01492,0.1484,-0.2746,0.3114,1.503,-24.02,36.53,-0.22907705,-0.1762833,-0.10897159999999999,-0.0845243,0.11389774999999999,0.13826920000000004,0.20547880000000002,0.26230904999999993,0.461375,0.538625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1998,0.01232,0.1497,-0.2785,0.3067,1.24,-24.31,35.89,-0.23242645,-0.1815868,-0.11270739999999999,-0.087737675,0.11370475000000001,0.13837760000000002,0.20506890000000003,0.26055894999999996,0.470125,0.529875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,1999,0.01036,0.1507,-0.2851,0.3082,1.041,-24.81,36.1,-0.23642344999999998,-0.1844825,-0.116904,-0.09046485,0.112301,0.13738620000000001,0.20422670000000004,0.25799304999999995,0.4741875,0.5258125,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2000,0.008186,0.1517,-0.2869,0.3061,0.822,-24.94,35.81,-0.24066975,-0.18835659999999999,-0.1190266,-0.093294775,0.1102835,0.13582980000000003,0.2029898,0.2571219499999999,0.4784375,0.5215625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2001,0.006041,0.1527,-0.2911,0.3072,0.606,-25.25,35.96,-0.2440426,-0.1908759,-0.12280599999999997,-0.096926925,0.1088035,0.134837,0.2022702,0.25696295,0.4866875,0.5133125,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2002,0.004408,0.1536,-0.2948,0.3076,0.4417,-25.53,36.01,-0.24836139999999998,-0.19350209999999998,-0.12499739999999998,-0.099233625,0.10716424999999999,0.13344620000000001,0.20201260000000007,0.25683819999999996,0.491125,0.508875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2003,0.00404,0.1546,-0.2972,0.3079,0.4048,-25.71,36.05,-0.24975985,-0.1947389,-0.12620520000000002,-0.10072575000000002,0.10766,0.134905,0.20271250000000002,0.25920794999999996,0.490625,0.509375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2004,0.004552,0.1554,-0.2982,0.3107,0.4563,-25.78,36.43,-0.2503048,-0.19536349999999997,-0.1267074,-0.09990645000000001,0.108261,0.135536,0.20524440000000002,0.26101224999999995,0.4895,0.5105,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2005,0.006433,0.1563,-0.2977,0.3129,0.6454,-25.75,36.74,-0.24981040000000002,-0.1946586,-0.125408,-0.09977262499999999,0.1116365,0.13783240000000002,0.20765960000000003,0.26492094999999993,0.4835625,0.5164375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2006,0.008378,0.1574,-0.2982,0.3177,0.8414,-25.79,37.4,-0.2513794,-0.1946983,-0.12380219999999999,-0.09770475,0.11391350000000001,0.14087080000000002,0.20993550000000002,0.2690739999999999,0.4794375,0.5205625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2007,0.01107,0.1585,-0.2996,0.3213,1.114,-25.89,37.89,-0.24813285,-0.1939416,-0.1223182,-0.09545389999999998,0.11745775,0.14473740000000002,0.21432960000000004,0.27456469999999994,0.473875,0.526125,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2008,0.01385,0.1593,-0.2966,0.3255,1.394,-25.67,38.47,-0.24960335,-0.1904756,-0.12073740000000001,-0.09378054999999999,0.121406,0.14844080000000004,0.218808,0.27707435,0.4688125,0.5311875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2009,0.01636,0.1602,-0.295,0.3313,1.649,-25.55,39.28,-0.2462338,-0.18960449999999998,-0.1179076,-0.09202284999999999,0.123915,0.1518426,0.22249600000000003,0.2816887999999999,0.462125,0.537875,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2010,0.01888,0.1612,-0.2952,0.3357,1.905,-25.56,39.89,-0.24595555000000002,-0.1888192,-0.117168,-0.09050805,0.127064,0.15465500000000007,0.22676829999999998,0.2845439999999999,0.457,0.543,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2011,0.02179,0.1622,-0.2957,0.3415,2.203,-25.6,40.71,-0.2454539,-0.18666299999999997,-0.1141792,-0.0877132,0.13102550000000002,0.1589648,0.23070049999999998,0.2902963,0.4515625,0.5484375,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2012,0.0246,0.1632,-0.2942,0.345,2.491,-25.49,41.19,-0.2453272,-0.1832645,-0.1123106,-0.08610335000000001,0.13327224999999998,0.16297160000000002,0.23487390000000002,0.29255149999999996,0.443,0.557,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2013,0.02701,0.1645,-0.2926,0.3517,2.737,-25.37,42.15,-0.24316099999999996,-0.18327139999999997,-0.11251359999999999,-0.085017325,0.13704899999999998,0.16665760000000002,0.23921880000000004,0.2981939999999999,0.43725,0.56275,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2014,0.02897,0.166,-0.2925,0.3553,2.939,-25.36,42.66,-0.2432979,-0.18422059999999998,-0.11160619999999999,-0.085137625,0.14099224999999999,0.1689178,0.2453622,0.3030225499999996,0.4345,0.5655,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2015,0.03,0.1673,-0.2937,0.3586,3.046,-25.45,43.14,-0.2443088,-0.1846301,-0.1122166,-0.085447775,0.14332625,0.17122300000000001,0.2486471,0.30801929999999994,0.435375,0.564625,Other Wetland Birds
Wetland Birds: Other Wetland Birds,36,2016,0.03037,0.1686,-0.2963,0.3606,3.084,-25.64,43.41,-0.2444892,-0.18547439999999998,-0.112204,-0.08526675,0.14502474999999998,0.17348400000000003,0.24914380000000003,0.3108164,0.4335625,0.5664375,Other Wetland Birds
